OrgId,StoryId,PageNo,PageId,PageTitle,EditionId,EditionDate,Headline,Description,ImageUrl,Link,MIndexBase
2590168f410,3980772,16,510809,শেষ পাতা,1,25/09/2026,শিশুর যত্নে বাড়তি উদ্যোগ নিন,সিলেটে এ বৈঠকের আয়োজন করে ব্র্যাক ইনস্ট...,https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2590168f410&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2598b4c8452,3980773,16,510809,শেষ পাতা,1,25/09/2026,"ঢাকা থেকে টেকনাফে বাড়ল ১২৬ টাকা, পঞ্চগড়ে ১১৩","বিশেষ প্রতিনিধি, ঢাকা বাসে ঢাকা থেকে উত...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2598b4c8452&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
25938310d5f,3980774,16,510809,শেষ পাতা,1,25/09/2026,উদ্ভিদ,"সোনালি ঝরনালতা মৃত্যুঞ্জয় রায়, কৃষিবিদ ...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=25938310d5f&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
259072ae8a2,3980775,16,510809,শেষ পাতা,1,25/09/2026,সবজি ও মাছের দাম কিছুটা বাড়তি,"নিজস্ব প্রতিবেদক, ঢাকা  বাজারে বেশ কিছু...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=259072ae8a2&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
25982932565,3980776,16,510809,শেষ পাতা,1,25/09/2026,ইউরেশীয় ব্ল্যাকবার্ডের গানে মুগ্ধ বেশি মানুষ,"সিএনএন
 সকালে ঘুম ভাঙতেই ভেসে আসে পাখির...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=25982932565&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2591fb10465,3980777,16,510809,শেষ পাতা,1,25/09/2026,শিশুসাহিত্যিক আখতার হুসেন মারা গেছেন,"বিশেষ প্রতিনিধি, ঢাকা শিশুসাহিত্যের অন্...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2591fb10465&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
259aa4f0d17,3980778,16,510809,শেষ পাতা,1,25/09/2026,"আমদানির অনাপত্তিপত্র বাতিল, ভারত থেকে আসবে না ইলিশ","যশোর অফিস
 ভারত থেকে বাংলাদেশে ইলিশ আমদ...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=259aa4f0d17&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510809&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
259a03aa31e,3980696,17,510797,বিজ্ঞাপন,1,25/09/2026,ফ্ল্যাট বিক্রয়,● সম্পূর্ণ ডেকোরেশনকৃত এক্সক্লুসিভ রেডি...,https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=259a03aa31e&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
25982021fe1,3980697,17,510797,বিজ্ঞাপন,1,25/09/2026,প্লট বিক্রয়,"● বসুন্ধরা আ/এ এম ব্লক–৫ কাঠা, এল ব্লকে...",https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=25982021fe1&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2590ee23155,3980698,17,510797,বিজ্ঞাপন,1,25/09/2026,বিবিধ বিক্রয়,● বিক্রয় হবে: সম্পূর্ণ রানিং কার্টন ফ্য...,https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2590ee23155&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
259589c6745,3980699,17,510797,বিজ্ঞাপন,1,25/09/2026,জমি বিক্রয়,● ১৮০ ফিট প্রশস্ত ঢাকা বাইপাস রোড সংলগ্...,https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=259589c6745&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
25966b12a4d,3980700,17,510797,বিজ্ঞাপন,1,25/09/2026,গাড়ি বিক্রয়,"● সুজুকি লিয়ানা (জাপান) মডেল–২০০৬, ভালো...",https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=25966b12a4d&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2590475d5fe,3980693,17,510797,বিজ্ঞাপন,1,25/09/2026,ভাড়া হবে,● কমার্শিয়াল স্পেস: পলওয়েল কারনেশন শপিং...,https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2590475d5fe&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
259ca73bc91,3980694,17,510797,বিজ্ঞাপন,1,25/09/2026,প্লট ক্রয়,"● বসুন্ধরা, পূর্বাচল, উত্তরা, গুলশান, ধ...",https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=259ca73bc91&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510797&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
25943874b33,3980701,18,510798,বিজ্ঞাপন,1,25/09/2026,পাত্র চাই,● বাংলাদেশী মুসলিম পরিবারের কানাডায় অবস...,https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=25943874b33&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510798&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2593098a163,3980702,18,510798,বিজ্ঞাপন,1,25/09/2026,পাত্রী চাই,"● সেনাবাহিনীর মেজর বিএমএ লংকোর্স, বিএসস...",https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2593098a163&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510798&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2592b612859,3980704,18,510798,বিজ্ঞাপন,1,25/09/2026,হিন্দু পাত্র চাই,"● সুইডেনে বসবাসরত, ব্যাচেলর ইন এডুকেশনে...",https://epaper.prothomalo.com//img/logo/logo.png,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2592b612859&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510798&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
2591147d2c5,3980705,18,510798,বিজ্ঞাপন,1,25/09/2026,পাত্র–পাত্রী চাই,"● দেশ-বিদেশে সেটেল্ড অবিবাহিত, ডিভোর্সড...",https://epaper.prothomalo.com//img/sharelogo1.jpg,https://epaper.prothomalo.com/Home/MShareArticle?OrgId=2591147d2c5&eid=1&imageview=0&epedate=25/09/2026&sedId=1,https://epaper.prothomalo.com/Home/MIndex?eid=1&edate=25/09/2026&sedId=1&pgid=510798&isProductPanel=true&MagazineEdID=0&MagEdDate=25/09/2026&isIssueRefresh=False&uemail=1169c825b8
